C1,L1,C2,L2,C3,L3,Cost,,
37.7154696,34.05910373,12.67464948,31.34552628,34.42510778,48.69733506,601.2734456,,
35.80404967,33.74513078,10,27.95054919,31.80949908,49.06377846,759.8403936,,
40.12705821,33.18723452,11.06784213,33.27099401,33.13546842,54.11847001,629.5721205,,
43.64264458,40.48229587,10,29.01727873,31.59483385,53.06441391,798.4821902,,
44.64199811,36.64572847,10,31.40669137,33.1443814,48.63289499,753.6227872,,
43.0381723,33.11931026,10,36.29300028,34.73292077,43.48157364,677.8255771,,
41.02210599,34.80939698,10,33.43917495,32.4935863,36.50241536,711.1175219,,
34.93409181,30.06666565,10,30.91727191,25.16780829,28.44857371,613.5603639,,
28.07211494,26.04033089,10,36.07619518,21.60869128,23.50221604,376.3601275,,
22.30686653,27.67831731,10,40.36386722,15.63954508,20.45808905,120.4163488,,
29.54172838,30.58827484,12.73246181,36.18339932,10,12.22921771,482.0312139,,
21.02719373,22.00071436,10,27.26498461,10,10,231.5565883,,
14.90698391,13.00906783,18.18375766,36.16446614,18.96148992,18.9142487,707.8791567,,
23.85936934,21.50384694,10,27.23732942,10.039024,20.67886329,196.5146486,,
14.8891499,12.99854338,16.40656567,33.34784573,18.75279582,29.46618342,421.2948508,,
23.70645499,21.79054987,10,24.58490205,20.90895176,38.15441632,715.42846,,
32.49725986,23.8294729,11.12698913,28.35506654,24.21376801,42.80271888,623.8208982,,
28.50993085,24.72590148,14.070544,27.15612447,23.65532941,39.7173422,457.1644524,,
15.66474605,15.81599581,16.47249007,15.48478699,15.37622833,11.91279697,428.5054643,,
24.36777401,19.56438935,25.06907725,24.10344124,24.16414177,20.83299589,471.0635332,,
33.22479725,28.38972604,16.68430036,15.38752526,15.63981813,15.94365394,654.8962178,,
24.51650625,19.976816,10,10,16.89217478,16.53349638,903.1437982,,
28.30003244,27.41990954,16.23182297,10.65687835,18.94721895,17.49046135,804.7857691,,
25.41724247,24.51242822,24.30585897,19.52115428,24.63473374,25.87394381,450.0668911,,
33.98578447,33.3007676,17.51930904,11.43958986,16.14840037,32.78806925,832.0475784,,
32.34415668,24.5067355,10,13.07090294,23.12434644,40.71669197,965.4930739,,
40.44305032,32.38592833,10,10,16.31080651,32.46937776,976.8566707,,
32.2574414,24.87793446,10,10,10,26.52751446,931.1683018,,
24.74920452,16.11679053,10,10,10,17.89517665,842.8179082,,
16.9035452,11.78456968,10,10,10,10.78452897,699.5816177,,
12.57089788,14.05966121,10.67922759,10,12.82779932,19.11422133,854.856389,,
20.71792859,22.74399525,17.51229239,18.70762098,19.29511595,20.25033748,458.9844004,,
21.43306345,22.21913254,25.35756707,23.76495075,26.14790785,27.07538998,412.7100581,,
29.49512285,24.8212508,16.55334312,14.99520713,26.45067239,34.03001463,701.6880683,,
34.8180117,23.0633986,10,15.70427161,21.88639969,40.31816399,931.9734068,,
35.5912196,22.36872041,10,18.08718687,13.59306306,33.79649347,816.5486434,,
29.25277776,15.76219231,10,14.82719839,13.06706846,38.8259905,875.9285712,,
34.60391563,21.19338447,14.91831088,15.28118157,19.19005597,38.48599315,724.1996353,,
36.40787607,17.53761834,22.90253901,23.63413191,25.89178264,43.38099563,515.9079637,,
40.93355125,17.71108216,27.77113891,15.74697345,18.14454645,36.38082814,479.1301496,,
32.61598462,10,20.03641576,10,20.29870147,36.81655622,809.4251224,,
29.99392897,10,27.10691398,10,28.04851741,33.93390036,685.2509465,,
32.03106993,10,19.31240547,10,19.50979674,28.0606485,711.9507055,,
28.98856944,10,23.15090406,12.24461305,19.63441646,35.80293924,596.4804578,,
31.6190955,16.07120693,28.71035087,21.20824015,26.92690289,43.01911145,559.2773882,,
39.06076425,23.01517034,33.49060202,12.51818335,20.7469635,34.29133636,633.3099503,,
30.43662435,14.25807923,27.94585425,10,13.01622987,30.08623075,499.6699805,,
31.22894889,10,32.37511367,17.25308049,21.84792018,39.05921984,557.9469319,,
39.85008794,18.95017421,40.79982704,16.07213926,13.13554418,33.22416586,640.483344,,
31.39747691,10.17940491,32.57631528,10,10,25.19571775,581.1200475,,
22.77397376,10,26.48862672,18.4914006,18.9295845,33.73074716,488.085373,,
31.52130002,18.78992295,35.35040712,26.14524281,24.35843456,25.36302108,638.9999853,,
24.56622744,12.52521932,26.696558,17.19098628,15.56653482,16.60984492,625.9825154,,
15.88551062,10,18.51397139,26.00688589,24.2046147,10,734.2675871,,
11.82761002,10,26.25725776,20.7658264,31.53666264,10,866.2179943,,
10,10,17.75238818,16.0501489,28.51644272,10,760.320756,,
12.23608148,10.14454854,19.32046551,10,21.1026845,10,645.40695,,
17.11228704,13.04194474,22.17741185,17.8380971,29.21872067,18.41976094,514.7376642,,
25.89702368,22.00630355,30.95303541,11.255858,26.26181698,27.19151139,594.2632587,,
34.36197555,15.88114667,31.11172241,10,22.18204725,34.40438342,635.6821083,,
36.01432145,23.12365389,39.47245973,18.75213492,30.42930996,43.02143264,639.5526315,,
42.52738154,24.65854478,31.1287024,10.08003551,21.84467256,34.5551874,699.0887961,,
35.26085138,15.83464736,23.79393631,10,14.35677272,29.30139709,609.1178839,,
33.50290424,23.66463023,30.21105701,16.33326197,20.58098143,37.47362983,547.0286079,,
40.4630124,26.9986729,37.63140005,19.37586975,14.16517448,32.34729648,636.9590045,,
31.85530102,18.10979897,28.6917417,10.6007188,10,23.90891778,617.2066736,,
23.02394116,10,24.29309165,18.90462226,18.58689904,30.216452,423.1051994,,
31.30936742,18.38691461,30.00987041,17.6848684,27.26000106,33.94105113,486.7869337,,
31.80665648,27.15895045,21.62270635,14.15499228,18.93618488,25.1124593,685.464133,,
23.01092708,18.37325358,18.89777511,11.78021592,19.98203611,16.47416699,604.1214998,,
16.35525018,27.07612705,27.39507979,16.54684252,21.42482316,21.61242223,526.0052215,,
24.73383063,29.3006922,22.16357273,10,13.97877651,27.60743296,775.3598536,,
16.44391865,20.47614032,13.90704459,10,10.97736424,31.99422014,892.1466724,,
20.34677416,28.78052658,18.25047976,12.82492936,14.65946859,39.29150343,716.1932205,,
22.05146176,29.95033556,27.08274835,20.7073741,13.17116284,42.66277194,418.4724542,,
22.29623049,24.34080386,32.38201123,11.93771631,10,34.48010647,544.0162638,,
14.79492927,21.31959045,23.44973433,10,17.45983803,43.18795919,764.9646303,,
23.45386386,28.1691047,32.32093894,18.58460736,21.03723538,40.45446259,529.2178311,,
26.39179254,31.00376618,30.67934388,12.85085505,12.51278567,31.78407121,648.303181,,
19.55593771,22.61553729,21.94440782,10,11.66614532,38.69579983,674.7362863,,
28.05636877,31.238217,30.17269552,16.80149412,16.94492579,44.81358385,605.0935524,,
32.38712567,38.40655148,27.41863871,10,10,35.84758192,808.5913524,,
23.77441519,29.53562206,19.33412224,10,10,32.86534423,787.0156003,,
22.62799078,37.65082997,27.52536541,10,17.8673836,40.15271086,788.2573994,,
30.18557817,35.11159879,20.5189988,10,12.99203044,31.92318398,843.9084723,,
22.04705113,27.52885979,18.79829091,10.86351466,10.00310332,33.62339336,737.2480091,,
24.29500943,26.46051502,26.24541205,15.19829381,17.24600321,41.44397026,545.8135481,,
31.6901601,27.931108,34.22222441,23.99674726,26.03197366,47.97195309,578.12052,,
32.55847055,34.61003482,25.90888119,15.01687133,17.45679533,39.35110533,691.623118,,
23.69729525,26.63378572,17.44699991,10,10,32.34870517,807.163203,,
20.16935784,35.37177038,16.33786196,14.94804907,18.28551745,40.81943452,766.7357535,,
28.81948835,39.3230226,25.05698425,18.32260275,10.50894326,39.09162736,656.625013,,
21.43867409,33.85362881,17.68236858,10,10,34.21787494,834.3397654,,
17.73867083,31.70374495,12.32167828,18.51612735,18.90779209,43.16560298,760.3087369,,
26.42274415,40.55391353,10,18.66772795,23.91828513,50.28577894,903.057836,,
30.77261984,38.97719628,13.50635421,23.28753579,25.73111725,55.79459423,704.5303196,,
29.55753195,43.09906167,10.67623961,19.83697152,19.88446701,56.42268068,843.7916298,,
29.46776754,40.2387073,10.06538743,24.98224235,25.49241459,60.17777759,817.2908059,,
33.41275197,45.05771208,13.61667722,30.47150862,30.0186981,65.3596831,711.5571153,,
40.36769849,46.37624633,10,22.50862819,23.54022884,61.22618926,868.4664441,,
38.56037992,41.86518168,10.19834936,30.45171446,32.24978423,67.23204792,753.4379198,,
41.6158945,49.90615034,18.9959048,25.26654631,35.59496772,74.24645472,793.9641304,,
14.50893497,16.7448169,13.62088454,16.22612596,16.32085407,17.99785161,392.2695906,,
23.16509724,24.01556885,21.87361681,25.10895205,24.90048432,26.37378955,350.7897013,,
31.42866993,28.84559536,14.80669504,16.3226667,16.15771943,35.09669805,709.2535459,,
33.42013502,22.35798299,10,10.20701826,20.83103734,39.15153933,983.3813649,,
33.53335536,27.21292508,10,10,13.334997,31.98569769,960.9847181,,
24.86733598,20.95357192,10,10,10,26.36086398,909.5500069,,
16.53190154,12.5368644,10,10,10,21.42329109,835.5867075,,
12.374852,10,10,10,10,15.29553461,755.0413775,,
10,10,10,10,10.27740371,23.29409862,853.1093216,,
15.8913219,14.55589509,10,10.67211866,10.54488218,21.85560846,832.467581,,
12.02563161,10,10,10,10,21.67450893,830.5341263,,
13.54098529,12.48069894,14.80606365,10,17.14043736,18.14046252,737.0894805,,
10,10,22.27648032,18.76446021,21.43783617,23.44578183,672.9811387,,
18.23735785,15.88259292,19.79788744,24.38020766,25.7917738,30.0641036,265.2643654,,
26.67433214,24.62156892,28.63532412,32.36221278,34.04836845,38.66026914,453.6933611,,
33.78126121,32.06335247,20.15417171,23.39053959,25.3128584,30.21155912,564.4499267,,
24.89981484,23.40055603,12.23186183,31.71010178,22.76976591,21.87132943,313.069617,,
20.22282231,31.86341149,12.7790786,39.78649706,31.11225778,14.90238607,335.2334319,,
27.99952686,29.05310017,10,32.62036467,23.37394369,10,368.1682841,,
19.0819093,21.01887137,10,26.65344739,16.13241601,10,105.357222,,
24.46406853,27.53094977,18.55925512,35.2013396,24.99748373,18.79723573,463.7699597,,
33.15242589,36.301063,10.19738162,26.36950606,16.10858029,10,580.7053428,,
24.22485304,27.46408069,10,17.76945883,10,10,630.170461,,
20.6235674,35.97185886,18.94281209,23.71811777,18.86973047,18.84938002,518.6613797,,
28.98621446,43.26873553,11.34631014,16.22429669,10.43394172,10,786.8421382,,
20.0020352,34.30473721,10,24.54935849,18.89122784,18.05031347,577.1952867,,
28.01767093,43.29513919,15.53975081,33.48116815,24.53872621,23.37251246,646.5787971,,
28.80366439,35.29456943,10,24.54704535,15.54585445,14.50539178,594.5994183,,
19.92452097,26.37907404,10,19.41656905,19.11830258,16.97760743,682.1105244,,
24.34017301,35.26347083,16.12681878,27.54242426,26.99175763,24.31875557,619.7091346,,
31.01362491,42.18412799,10,18.61914456,18.26892424,15.62141228,793.5666097,,
22.35980797,33.37735647,10,20.17541587,18.97329485,23.62813449,739.3525972,,
29.22535646,40.24154347,18.30381441,26.31057096,25.10362732,30.94526505,641.6195202,,
35.26495516,43.2919479,10,17.78080136,16.12714279,22.76209372,848.9103896,,
27.44959408,34.82838058,10,17.85827321,15.57137674,27.99668533,835.7763176,,
33.63299781,37.31093884,14.66732264,22.3274278,19.43865865,29.56267053,701.0003951,,
38.42496806,38.64174581,10,13.75197482,17.39010274,25.00530022,942.1156977,,
30.83618873,29.8582328,10,10,10,16.89377767,920.4689517,,
22.49108762,21.64385504,10,10,10,10,818.9907772,,
13.9069196,13.23790854,10,10,10,10,682.8471335,,
17.59222221,22.00353283,18.78700578,18.17209542,17.57954717,18.03149509,431.7345104,,
25.47793603,15.74397582,26.48780811,15.77612209,10,23.84602106,618.9329291,,
27.72293532,24.17688709,17.84749073,10,10,22.75846469,744.3704694,,
27.83861041,17.33095413,26.55756968,13.06830657,17.99094653,26.69577372,461.7999227,,
34.60174465,24.09625989,33.55398422,16.63368225,25.18431675,35.51778233,583.5649702,,
43.1112802,24.54295176,37.80234474,10,16.41139632,26.74349612,708.526727,,
34.20574868,15.98855197,28.8945682,10,10,19.79072005,625.0925991,,
36.12830245,23.34610665,36.9015522,15.95738792,16.76485622,26.58255607,605.7943812,,
42.95328844,21.40060282,29.01857531,10,10,17.63664389,695.777667,,
34.14833868,12.48925948,37.33301556,10.99508345,10.74141192,16.85597891,746.9870748,,
39.09104908,18.85899949,30.89043158,10,10,10,689.7888416,,
31.05732292,10.33773893,28.61937678,12.49000728,11.34018826,10,705.5452791,,
24.83113688,10,25.83402824,10,10,10,640.6402454,,
17.17536241,10,23.76584768,15.75171292,14.4891392,15.98236573,679.3261576,,
21.55890089,15.41904712,29.55661678,10,10,10,685.8310671,,
14.41693413,10,20.71045971,18.21490455,14.70050263,10,739.7955977,,
10,10,26.64977276,10,10,10,806.1966409,,
10,10,18.55852395,10,10,10,675.219448,,
10,10,27.37742549,17.90451181,16.63772702,17.67276359,827.3477971,,
14.7203263,17.61655307,19.87928766,10,10,25.94631624,551.8197097,,
22.26499617,13.36583114,28.48993069,18.98648703,18.22754741,32.95956111,500.1409318,,
31.05280447,22.28948045,37.2767691,25.32202137,23.64640033,26.39734793,656.1894488,,
27.2920202,13.811176,28.35722142,16.37437326,14.87234211,17.41691625,615.6843815,,
18.69926053,10,19.6007129,21.55125767,23.44051719,10,664.2814517,,
13.00495011,10,27.14382493,13.89358419,25.15107131,10,807.023249,,
11.89656961,10,19.11079937,10,19.89832115,10,650.6511169,,
10,10,22.53854018,14.41725171,24.31721008,18.65469885,704.0114155,,
12.92919433,11.6269486,15.00603735,10,16.1484127,23.34715271,767.223669,,
21.36432326,20.08476472,23.22193968,14.63853502,24.19120526,28.1149981,429.1602461,,
29.04660225,27.78272605,31.29013598,23.32639885,32.23611784,36.85759294,544.6777175,,
36.59654105,25.64979696,26.33952916,14.57658029,23.35239804,28.55918747,606.2841799,,
29.10765523,19.96648037,17.40714282,10,27.28279018,25.99062204,856.9807964,,
33.5459612,28.59731615,15.25267076,14.89161754,35.6267283,34.51819062,795.5215828,,
40.82509559,36.78696072,15.03507817,15.11433423,35.87337673,35.49724627,853.3062055,,
47.73414844,30.92929947,11.41832638,16.86422241,34.80678451,37.75557828,890.4436617,,
45.61152548,34.51943839,11.75714302,25.11719394,42.56239939,45.35928893,765.6045898,,
53.28380412,42.22972286,19.32901156,18.23869145,37.1168102,41.28573227,799.2311974,,
54.10117513,34.6261946,12.23702294,10,28.97093767,34.04470456,993.049855,,
47.45455551,31.21322685,14.93279856,10,20.59111214,26.72059005,948.8750525,,
40.07576847,23.64518315,10,10,18.73519892,21.85748547,950.9870215,,
33.7055285,23.24221504,10,10,10.32378232,18.605461,903.3921531,,
28.41551709,16.10967249,10,10,10,10,787.1134019,,
20.30445534,10,10,10,10,10,685.9880827,,
22.75544077,18.88743734,18.76468444,18.70937943,17.91116476,18.40874672,416.6623628,,
12.87922692,16.10588574,16.08525205,16.53922772,16.88192177,15.30421102,463.5027529,,
21.38705444,25.04601669,25.01518631,24.67118013,24.91085482,23.16485476,464.1151104,,
30.16734505,32.77679217,18.28089333,15.79539216,16.59540713,22.69417107,708.9513804,,
21.57063663,23.97896796,10,10,10,14.5505693,860.7142949,,
13.8322072,24.34614736,11.87162828,10,10,10,750.5015294,,
10,17.1442048,10.5246197,10,10,10.9886719,703.3309968,,
17.45554757,26.03551954,18.84271634,18.51199782,18.55081153,19.28182828,471.6388437,,
23.42143059,19.24811077,27.54473042,16.93238324,10.15896112,21.65517235,686.9850693,,
19.25914216,26.70876634,19.4705233,10,10,13.33444715,648.9665291,,
10.77197087,18.55700797,24.77300054,18.93007159,18.38037109,22.18959177,627.3532393,,
19.55752504,27.48411089,33.12713319,10.1478557,16.60471547,30.26491201,643.4922443,,
22.65449798,19.16730386,26.05754638,16.12189907,22.02677524,35.71478522,466.6933709,,
27.07853353,27.08784133,32.17330909,24.88200229,30.4711138,40.66739404,523.1637249,,
29.99386299,33.76957589,23.26835424,15.9112255,22.03408265,33.28876257,670.1480665,,
22.82474852,25.14933163,14.40989709,10,20.24270284,25.71518385,933.0439237,,
14.99598819,31.45072573,21.65700161,10,14.00203288,21.65004826,729.9499608,,
10.81995022,25.61064208,20.41415501,11.2739538,17.20296073,26.28353536,611.2107411,,
19.2676748,34.54209125,28.80752516,17.55836093,25.99686301,33.69482327,600.9468136,,
20.48739862,29.78910422,25.28107369,10,20.31553125,24.97972643,768.215113,,
12.35005605,20.86417443,32.21521914,10,23.45269871,19.73035157,597.793969,,
15.94902587,29.54303032,40.88433754,18.59002542,31.74628639,28.22057521,690.6925552,,
24.49376488,26.38583106,43.42324042,10.10151947,22.91288966,19.4254874,705.2928166,,
15.74970233,17.58761847,34.58053267,10,14.45485467,15.67698228,708.9887285,,
21.33642399,25.29761112,42.71748686,16.54231226,19.15122241,10.3654381,793.4337185,,
19.75986713,19.75639528,33.77621114,10,10.30835909,10,729.4185513,,
10.79718685,10.76579374,24.81645018,10,10,10,751.8116212,,
10,10,23.69394302,10.04613185,10.15683091,10,767.0128295,,
10,10,20.05657578,10,12.68285275,10,714.4689793,,
10,10,22.56367731,13.74295616,14.63210523,16.084795,792.9808176,,
16.06711388,16.3006978,18.5536375,10,10,15.11178291,478.5855815,,
20.88530004,22.93122363,27.44694567,18.52393043,18.77291131,23.79516852,475.0768842,,
29.72399843,28.68908739,33.43496013,10,11.02061754,24.91518283,737.0086895,,
26.13537979,19.95794988,24.74835479,10,10.96710372,22.83592904,631.6722734,,
31.81218076,28.14188886,31.91406715,14.83855057,17.12333131,30.87068784,617.3351852,,
38.53973818,21.59645021,32.25064361,10,10,22.90980726,699.2834764,,
30.70935404,15.13186783,25.68512917,13.40746653,18.86618137,27.34236795,429.7775255,,
35.52222621,23.8933304,34.32341719,18.82727432,27.68804836,35.12006384,585.3462147,,
44.28563285,31.79978198,30.08989573,10.11889589,18.97289574,26.92152989,777.5973554,,
35.36605889,23.38556892,21.32472956,10,10.51925796,22.93706763,719.3947752,,
37.50470322,25.91904944,20.67149472,12.00394702,17.77686709,31.08101487,736.5381964,,
46.12921542,33.5812977,28.883407,18.75803041,11.31738842,23.85414279,693.391931,,
40.61508721,28.43296218,22.26819175,10,10,15.36585462,759.0899717,,
31.81001836,19.66961509,17.93806356,10,10,16.2820822,661.9372287,,
37.26973635,23.85486323,26.53932315,18.14820659,18.50953662,21.2716819,567.3748652,,
41.08088607,31.29508251,31.93296653,10.74502861,10.11565471,12.2999835,772.3591419,,
32.20749491,23.1344986,23.05138606,10,10,10,653.6705894,,
26.52284312,15.32275689,31.49293298,14.17948353,15.01790559,14.1203773,659.3175599,,
34.64524043,20.35131943,25.17725289,10,10,10,632.8668858,,
25.70211238,11.9642337,19.5168826,12.92765903,10.90754688,14.58260131,455.8799559,,
25.40440059,20.58510023,28.1644575,10.26181793,18.76244748,23.09924686,646.3896281,,
34.04358983,29.25524431,20.81870669,15.66228056,12.68869191,17.34383464,646.7098101,,
30.830562,22.89927584,21.47701412,10,10,20.61331224,687.8991564,,
32.39764798,27.79564196,22.56427222,17.54070878,18.00431466,27.96684575,568.794843,,
41.08659112,35.34301335,26.39817458,10,10.97562939,27.0686453,834.2649101,,
40.18640691,31.85642701,17.89215863,10,10,19.18849868,815.9391076,,
32.36488694,24.21540415,24.60610974,18.71359372,17.3943696,25.26315707,482.5366549,,
35.62330526,29.3979727,21.11642385,11.40113825,10,18.88685477,736.9163892,,
32.15742236,21.80670857,12.18734574,10,10,14.61585587,855.0692764,,
35.90783292,29.76964641,10,10,10,10,902.1577672,,
29.29257047,21.63249749,10,10,10,10,840.8033222,,
23.60748309,15.15067762,10,10,10,10,759.0237897,,
16.03427237,18.45643586,13.7581203,10.12059963,11.56602812,12.42903531,704.2700425,,
24.41648239,24.0812481,22.52005172,18.93835104,20.16817713,20.79435599,512.2795448,,
31.8689819,20.82853431,30.98360777,11.31221014,11.65036857,14.30527002,653.7951782,,
25.28764617,12.10022706,22.29344046,15.46797436,11.04215837,10.99889755,635.1003385,,
19.14451367,10,30.42425454,10.02976018,10,10,734.3846784,,
12.67313564,10,21.59295851,10,10,10,652.6178712,,
10,10,29.54837865,16.77601743,14.32741594,18.46519864,837.7950745,,
10,10,22.74887741,10,10,27.15338647,654.1166075,,
17.83559299,18.08863366,28.48077846,10.76736712,11.07032585,33.49115884,445.7964526,,
26.61380219,26.93995345,37.07005715,19.2571187,19.92192245,42.19180608,570.2490064,,
35.10908556,34.89598083,43.86329222,10.34134811,10.98532236,34.21194834,784.2040968,,
26.19164127,25.98842585,34.9789716,10,10,27.25125706,658.0511121,,
18.63594216,20.95352042,43.09698832,17.89798975,17.97008324,35.71626258,720.0342009,,
27.21526235,29.62937009,51.76000416,10,10,26.77618045,776.8142025,,
18.2827242,20.81433415,42.84975517,10,10,23.21279496,710.4030166,,
13.39198482,21.26609862,47.84340072,18.54443109,18.09745598,27.75623924,831.4413728,,
18.82966256,23.71867406,56.13823938,11.94810075,10,19.31073338,879.4307443,,
10,14.91260904,47.2814613,10,10,12.02904606,915.3145735,,
10,18.64666456,45.26661807,12.36531782,16.47192574,10,921.2651981,,
10,10.77384841,42.87986028,10,10,10,909.4375067,,
10,10,34.47098535,10,10,10,871.9949123,,
10,10,25.99454772,10,10,10,798.7013756,,
10,10,18.81011838,10,10,10,680.1633138,,
11.9704473,14.78666806,13.92127156,12.72175336,12.83356071,13.36664009,443.053273,,
19.46238494,23.69711661,20.85860562,19.88262594,20.66852069,22.2037034,451.5791111,,
28.2347126,31.88116717,27.27384019,11.32814085,14.58678985,20.41323823,754.4142392,,
19.31274021,22.90068614,18.3892197,10,10,12.81446123,598.7268975,,
11.08323801,25.71201992,26.04537719,18.71294355,18.93256927,21.32434332,655.5385511,,
19.90280044,34.6452136,30.53423852,10,10.02106768,29.80231464,727.8647732,,
11.38077492,25.75187755,21.81731939,10,10,33.49575293,616.5716598,,
19.49942034,34.46324611,30.72233057,17.01207972,18.85499334,42.32831228,586.5503241,,
27.88372034,39.04142928,34.07136679,10.16830111,11.75200123,33.57915407,796.1194567,,
18.98467869,30.52121478,25.17828447,10,10,28.41707921,720.3420873,,
15.33084267,37.76957458,25.02521509,10,10,33.18062663,765.6560819,,
20.95556158,34.16572958,16.78349811,10,10,28.70977902,838.763114,,
13.97952807,27.36249685,25.58036369,18.23490524,18.56109834,36.44861078,374.1563919,,
21.50463068,36.06406999,31.65113395,12.61455888,27.25022602,40.54130554,734.7575759,,
20.61105222,29.66341323,22.74905819,10,26.42169648,34.48682648,781.6779576,,
26.55080408,21.03599191,20.29405481,16.56812906,30.05681175,34.94472462,521.5330229,,
22.56852353,25.58184695,24.66995651,24.76363695,38.69051105,40.50599962,487.1559362,,
31.42908943,32.28755188,33.13410801,15.98101979,29.92668867,31.60990411,683.4003439,,
22.56748766,23.82171488,24.27401417,10,22.91130877,22.83315295,725.7392761,,
13.595079,15.68421513,32.34468025,10,21.05985552,15.11861181,716.8252801,,
21.97683197,24.06418926,40.43906349,18.74893022,29.89220351,17.52721512,704.3650014,,
23.02138072,19.27138162,32.39610463,10.06190538,21.23312032,10,680.6997609,,
14.16361076,10.49159688,39.22603017,10.05945545,21.49828243,10,841.3288274,,
10,10,32.01008809,10,14.18455184,10,860.7549741,,
10,10,24.4576602,10,10,10,776.7684719,,
10,10,20.10914063,10,10,10,706.4852855,,
10,10,27.52141881,14.27254868,16.13239348,15.35737777,855.1055801,,
17.13736141,12.57999754,19.95618606,10,10.94287318,15.69256699,504.5089959,,
15.33823109,10,28.00844252,18.93826413,16.08041924,24.61501038,652.274686,,
24.14968681,17.35694098,33.32373965,10,11.34511495,26.14843249,559.7256216,,
32.05627036,23.45716405,31.26424193,18.01827073,20.12301517,35.08461416,521.6489809,,
40.54864728,32.09437168,37.8569411,12.71901107,11.60053688,26.23196989,733.4640932,,
33.85120785,23.37798846,28.93761927,10,10,23.25410205,701.0874561,,
32.97653198,27.97514236,36.70948941,10,10.31279492,21.13133156,752.8104729,,
31.81515372,20.14327979,35.99127483,10,10,16.94552016,711.8786513,,
31.82282591,21.42669535,31.0991348,12.20331454,10,10.54612726,731.6344776,,
28.96431369,14.70190006,34.21267843,10,10,10,754.023367,,
23.56446046,12.01497304,28.81974369,10,10,10,687.8399634,,
21.41790199,10,28.12910062,10.54679406,10,10,706.7637136,,
20.74684334,10,30.35332996,10.38928831,10.60794306,10.10479712,720.8895435,,
20.61058605,10.69726813,25.78233778,10,10,10,643.1594135,,
20.44260627,10,32.65872562,16.95216775,16.26518106,13.99715126,777.6397053,,
27.73761398,16.3422699,28.96857893,10,10,10,665.2201084,,
19.10954088,10,20.90377992,17.25321889,12.51433814,10,649.4611211,,
19.21988481,10,29.68899292,12.8150894,10,10,781.6331203,,
11.36666757,10,21.07912183,10,10,10,679.4423382,,
10,10,24.49759293,17.20484042,16.93756366,17.72848487,811.2154681,,
15.66748405,11.48768723,22.14049339,10,10,24.53282213,521.4605469,,
21.66459441,10.96757472,28.26438642,17.99458146,18.29628706,32.99965048,526.6905055,,
30.51999331,19.54490578,36.91003442,24.74807262,22.49517584,27.2681008,648.2269007,,
23.15803874,14.42177391,28.03889096,15.78003651,13.53375244,18.9065631,619.5692635,,
14.35671157,10,20.58248615,22.98315817,21.6649152,13.34399474,754.8858009,,
18.43829018,15.03921199,27.05591393,19.32380056,29.63405859,10,732.9103459,,
11.6098479,10,18.28787243,10.40346271,23.39502585,10,651.5725142,,
10,10,17.92893654,18.77244836,30.08874023,15.01320314,738.4822095,,
15.78562999,11.94949818,25.202066,14.49185574,26.52127242,14.05738509,674.6313694,,
24.73760343,20.81448328,30.98066753,22.62211192,32.82098103,12.61117929,721.6860725,,
28.30135369,13.95528412,22.14220572,13.81642348,24.29328102,10,558.4605704,,
19.47282141,10,13.41293663,20.28624851,29.92759901,15.35630488,361.3724922,,
26.64322227,16.80423427,21.55850822,28.81178075,38.16240984,24.17367649,291.0905798,,
35.01646835,24.28688931,13.04010153,19.95042574,29.58241105,33.08649719,682.2538075,,
43.40601474,32.62050414,20.99070978,21.48762548,31.40170622,30.96959752,652.2350494,,
41.83145237,29.28856593,14.65859956,15.93249327,25.42118907,23.49300587,748.5426242,,
34.83044535,30.89713603,10,18.59022337,25.7893877,25.49289632,844.0279512,,
38.79974133,25.29516387,10,20.92378598,29.7356081,28.14147687,797.85384,,
40.77123576,23.88236928,10,26.8371771,33.83045292,34.42813385,720.7655673,,
48.27262014,30.68370783,16.62309933,33.74180752,37.59173501,42.07848382,522.2831937,,
53.79965943,33.30382478,20.23961079,42.2120412,45.78808939,48.93212652,546.5338924,,
60.34167022,38.17634284,12.1690284,33.38963294,37.41027874,40.88442552,732.7801141,,
51.52766103,29.45555276,12.59616268,33.93960059,35.74012995,32.80345601,618.8677664,,
47.96279925,26.65053827,11.80509394,36.57399654,35.11371237,29.17997402,552.4915229,,
43.26493698,29.83319706,13.13656396,37.890517,35.03598249,29.32832271,566.2697949,,
46.09245199,22.88411814,10,30.53610426,28.61715108,22.34354573,541.9238847,,
39.52455199,30.89273506,10,30.75349838,34.28766817,19.1186282,650.3565313,,
39.1002512,23.64975578,10,23.53723979,26.66164154,14.7014339,590.6657746,,
32.37082696,18.57222039,10,29.66038609,32.06140035,16.33792257,425.5796932,,
32.79673386,18.88663858,10,28.41166812,39.38086766,25.0163461,596.0103897,,
40.40068913,24.1268124,18.28385448,32.69979507,46.38452846,27.68623734,388.370503,,
46.9732492,22.59801549,26.35484457,41.26490921,54.19476491,36.13730073,425.5366143,,
55.41322649,30.84475678,17.64100569,32.33915329,45.33806086,28.06655151,582.5326832,,
46.93238145,22.04418546,16.61549848,40.95753074,48.08865547,33.67898804,266.4997651,,
50.71732491,30.58626801,25.22685069,49.74092627,57.00022626,40.47927302,482.9869882,,
58.12273449,38.91174608,16.40108913,40.76585364,48.31094784,32.06500256,642.5905603,,
49.18544614,30.29888916,10.24241805,36.88976282,43.99071538,32.12071419,650.8578441,,
